start_station_id,start_station_name,start_lat,start_lng
4170.08,Somers St & Rockaway Ave,40.678720000000006,-73.91104999999997
4172.04,Herkimer St & New York Ave,40.67954999999994,-73.94709
4175.14,Douglass St & 4 Ave,40.67927880000002,-73.98154003999994
4175.15,Union St & 4 Ave,40.677274399999995,-73.98282002000005
4179.03,Fulton St & Saratoga Ave,40.67852999999998,-73.91641999999997
4181.1,Brevoort Pl & Bedford Ave,40.68012000000001,-73.95362
4181.10,Brevoort Pl & Bedford Ave,40.680119999999995,-73.95361999999997
4184.08,President St & Hoyt St,40.68005699999998,-73.99175299999997
4187.04,Sumpter St & Fulton St,40.67922999999999,-73.92588000000002
4190.06,Grand Ave & Bergen St,40.67804500000001,-73.96240799999998
4193.14,1 Pl & Clinton St,40.68095909999998,-73.99905708999995
4196.01,Lewis Ave & Fulton St,40.67972,-73.93466999999998
4196.05,Chauncey St & Stuyvesant Ave,40.680119999999974,-73.93168000000001
4199.12,Carlton Ave & Dean St,40.680974100000014,-73.97100969999998
4199.13,Carlton Ave & St Marks Ave,40.67911856082166,-73.97176265716553
4202.04,Richards St & Delavan St,40.679432700000035,-74.00785041000002
4203.04,Somers St & Broadway,40.67944999999999,-73.90474000000002
4205.06,Kingston Ave & Herkimer St,40.67890678999998,-73.94142771000018
4208.01,Sterling Pl & 5 Ave,40.67897007047573,-73.97855266928671
4212.01,MacDougal St & Rockaway Ave,40.68018000000002,-73.91136000000007
4214.03,Macon St & Nostrand Ave,40.680983385400005,-73.95004797590006
4214.04,Verona Pl & Fulton St,40.68035608404339,-73.9476791024208
4217.02,Douglass St & 3 Ave,40.68021330000001,-73.98432694999998
4217.06,Degraw St & 3 Ave,40.67977,-73.98469999999996
4220.02,Ralph Ave & Fulton St,40.67922,-73.92191999999997
4222.02,Lefferts Pl & Franklin Ave,40.680342423,-73.95576893920007
4225.14,Carroll St & Smith St,40.68061099999996,-73.99475825000002
4228.02,Fulton St & Utica Ave,40.679426800000016,-73.92989110000003
4228.06,Chauncey St & Malcolm X Blvd,40.680440000000004,-73.92842000000002
4231.04,Underhill Ave & Pacific St,40.68048359999999,-73.96467949999999
4237.01,Lewis Ave & Decatur St,40.6814598,-73.93490300000002
4237.02,Albany Ave & Fulton St,40.68001050000001,-73.93847500000001
4243.01,Commerce St & Van Brunt St,40.681211700000006,-74.00860911999996
4244.06,Broadway & Furman Ave,40.68138999999999,-73.90755999999999
4246.02,MacDonough St & Marcy Ave,40.68078000000001,-73.94613000000001
4249.01,St Marks Pl & 4 Ave,40.68197,-73.98033999999998
4253.02,Thomas S. Boyland St & Marion St,40.681465884812226,-73.91415685415268
4255.05,Hancock St & Bedford Ave,40.68216564000002,-73.95399025999998
4258.07,Degraw St & Hoyt St,40.68199044270701,-73.99079024791718
4261.03,Patchen Ave & Bainbridge St,40.68142999999999,-73.92564999999998
4263.12,Fulton St & Irving Pl,40.681859999999986,-73.959432
4266.03,Clinton St & Union St,40.68311639999999,-73.99785266999997
4278.03,Marcus Garvey Blvd & Macon St,40.68260099999999,-73.93803700000001
4281.08,Bergen St & Flatbush Ave,40.68094472347732,-73.97567331790923
4285.09,Rockaway Ave & Bainbridge St,40.683199881727624,-73.91166642308235
4290.06,Wyckoff St & 3 Ave,40.68275489999998,-73.98258554999995
4293.05,Chauncey St & Howard Ave,40.681580000000004,-73.91958999999996
4298.05,Degraw St & Smith St,40.68291509999999,-73.99318207999998
4301.04,Macon St & Patchen Ave,40.683739999999986,-73.92610000000002
4301.07,MacDonough St & Malcolm X Blvd,40.68273000000001,-73.92926
4307.13,President St & Henry St,40.68280029999999,-73.99990419000002
4310.06,Macon St & Lewis Ave,40.68282000000001,-73.93488000000002
4317.05,Bushwick Ave & Furman Ave,40.682809999999975,-73.90622999999998
4319.07,Halsey St & Tompkins Ave,40.68236869999998,-73.94411799999997
4322.06,Bergen St & 4 Ave,40.68256425759694,-73.9798977971077
4325.03,Thomas S. Boyland St & Macon St,40.68491000000004,-73.91493000000001
4327.09,Putnam Ave & Nostrand Ave,40.68402000000001,-73.94976999999999
4330.09,Hoyt St & Warren St,40.68435490000001,-73.98901629000002
4334.02,Halsey St & Ralph Ave,40.68494,-73.92299000000001
4336.01,Monroe St & Classon Ave,40.6845683,-73.95881080999983
4339.01,Butler St & Court St,40.684989400000006,-73.99440329000001
4342.04,Hancock St & Malcolm X Blvd,40.684869999999975,-73.92930000000004
4345.11,Fulton St & Waverly Ave,40.68323865460343,-73.96599590778351
4348.07,Carroll St & Columbia St,40.683045599999986,-74.00348559000001
4354.05,S Portland Ave & Hanson Pl,40.685395669999984,-73.97431458000001
4354.07,Atlantic Ave & Fort Greene Pl,40.683826039999985,-73.97632328000006
4357.01,Moffat St & Bushwick,40.68458000000001,-73.90925000000001
4362.04,Pacific St & Nevins St,40.685376099999985,-73.98302135999997
4366.01,Halsey St & Broadway,40.685650000000024,-73.91564
4366.1,Decatur St & Saratoga Ave,40.68331999999999,-73.91711000000001
4366.10,Decatur St & Saratoga Ave,40.68332,-73.91710999999995
4368.05,Monroe St & Bedford Ave,40.685144300000005,-73.95380903999995
4371.01,Warren St & Smith St,40.6854240099702,-73.99127773940563
4374.01,Picnic Point,40.685125595154155,-74.02535319328308
4375.02,Jefferson Ave & Patchen Ave,40.686090000000014,-73.92628000000002
4377.04,Cambridge Pl & Gates Ave,40.68487999999999,-73.96303999999998
4380.08,Henry St & Degraw St,40.68475139999999,-73.99917253999996
4383.06,Hancock St & Stuyvesant Ave,40.684539999999984,-73.93219999999998
4386.05,Fulton St & Clermont Ave,40.68415748000003,-73.96922272999998
4386.07,Carlton Ave & Greene Ave,40.68595699999999,-73.97146799999996
4392.04,Putnam Ave & Throop Ave,40.68515319999995,-73.94110999999997
4395.07,Hanson Pl & Ashland Pl,40.68506807308178,-73.97790759801863
4399.03,Eldert St & Bushwick Ave,40.686520000000044,-73.91321000000006
4401.04,Marcy Ave & Gates Ave,40.68667900000001,-73.94741700000003
4404.1,Bond St & Bergen St,40.684966800000005,-73.98620772
4404.10,Bond St & Bergen St,40.684966799999984,-73.98620772000001
4408.07,Macon St & Howard Ave,40.68452,-73.92010999999997
4410.02,Franklin Ave & Quincy St,40.68636,-73.95678
4413.08,Warren St & Court St,40.686370999999994,-73.99383324000006
4416.1,Madison St & Malcolm X Blvd,40.68713,-73.93008000000002
4416.10,Madison St & Malcolm X Blvd,40.68713000000002,-73.93007999999999
4419.03,Washington Ave & Greene Ave,40.68650064999998,-73.96563307000002
4422.04,Columbia St & Degraw St,40.68592959999999,-74.00242364000003
4422.05,Columbia St & Kane St,40.687631549999985,-74.00162560000001
4425.02,Lewis Ave & Madison St,40.686312,-73.935775
4428.02,Cumberland St & Lafayette Ave,40.68753405999996,-73.97265183000002
4432.1,Central Ave & Decatur St,40.68820000000001,-73.90797999999998
4432.10,Central Ave & Decatur St,40.68819999999999,-73.90797999999998
4434.06,Monroe St & Tompkins Ave,40.68620300000001,-73.94469400000006
4437.01,3 Ave & Schermerhorn St,40.68683208,-73.97967720000004
4437.09,Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854
4440.02,Yankee Ferry Terminal,40.68706579875908,-74.01675585121669
4441.06,Broadway & Hancock St,40.686625815338125,-73.91680696120797
4446.01,Bergen St & Smith St,40.686744299999965,-73.99063167999998
4446.03,Pacific St & Smith St,40.68788093961278,-73.98939281702042
4446.05,Dean St & Hoyt St,40.686444199999976,-73.98759104000003
4450.06,Putnam Ave & Ralph Ave,40.687049999999985,-73.92337999999992
4452.03,Lexington Ave & Classon Ave,40.68676793,-73.95928168
4455.1,Congress St & Clinton St,40.68825516598006,-73.99545192718506
4455.10,Congress St & Clinton St,40.688255165980024,-73.99545192718506
4455.11,Kane St & Clinton St,40.6861758,-73.99645295000002
4458.06,Stuyvesant Ave & Gates Ave,40.68833999999998,-73.93306000000003
4461.01,Clermont Ave & Lafayette Ave,40.687644840000004,-73.96968902000002
4461.04,DeKalb Ave & Vanderbilt Ave,40.68940747000001,-73.96885458000001
4461.07,Waverly Ave & Lafayette Ave,40.68823099999999,-73.96680400000004
4467.03,Monroe St & Marcus Garvey Blvd,40.686721999999996,-73.93898800000002
4470.09,Lafayette Ave & Ft Greene Pl,40.687002312926175,-73.97664964199066
4474.01,Halsey St & Evergreen Ave,40.68857999999999,-73.91227000000003
4476.03,Marcy Ave & Lafayette Ave,40.69008149999997,-73.94791499999992
4479.06,Bond St & Fulton St,40.689621887900024,-73.98304268719997
4479.1,Schermerhorn St & Hoyt St,40.688626299999996,-73.98519110000001
4479.10,Schermerhorn St & Hoyt St,40.688626300000024,-73.98519109999998
4483.1,Broadway & Madison St,40.68822,-73.91965999999998
4483.10,Broadway & Madison St,40.688220000000015,-73.91966
4485.1,Clifton Pl & Bedford Ave,40.68865500000001,-73.955156
4485.10,Clifton Pl & Bedford Ave,40.688655000000026,-73.95515600000002
4488.08,Court St & State St,40.69023749999998,-73.99203074000002
4488.10,Amity St & Court St,40.68841885589486,-73.9931417101234
4491.09,Monroe St & Patchen Ave,40.688140000000004,-73.92693
4494.04,Lafayette Ave & St James Pl,40.688515340000016,-73.96476280000003
4497.09,Congress St & Hicks St,40.68939519999998,-73.99951260000003
4500.07,Lexington Ave & Stuyvesant Ave,40.68972999999999,-73.93352999999999
4507.07,Wilson Ave & Moffat St,40.68905999999999,-73.90506000000003
4510.04,Greene Ave & Throop Ave,40.68949320000001,-73.94206100000002
4513.06,DeKalb Ave & Hudson Ave,40.689888,-73.98101300000002
4513.09,Ashland Pl & Dekalb Ave,40.69006499999999,-73.97877599999997
4517.03,Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91457999999999
4519.02,Greene Ave & Nostrand Ave,40.68833370000001,-73.95091600000002
4519.04,Kosciuszko St & Nostrand Ave,40.69072548999999,-73.95133465000004
4522.07,State St & Smith St,40.689170000000004,-73.9886
4526.01,Grove St & Broadway,40.690469999999976,-73.92351099999998
4528.01,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
4528.03,Lafayette Ave & Franklin Ave,40.689270999999984,-73.95732399999994
4531.05,Henry St & Atlantic Ave,40.69089271999997,-73.99612349000002
4534.06,Lexington Ave & Patchen Ave,40.69040000000004,-73.92770000000014
4543.07,Lewis Ave & Greene Ave,40.689950000000046,-73.93649999999997
4546.05,Washington Park,40.69178229999999,-73.97372990000002
4546.06,DeKalb Ave & S Portland Ave,40.68967018552253,-73.97527355121375
4550.05,Central Ave & Covert St,40.689289999999986,-73.90951
4553.04,Kosciuszko St & Tompkins Ave,40.69128257999998,-73.94524160000002
4560.01,Madison St & Evergreen Ave,40.691220000000015,-73.91693000000001
4562.02,DeKalb Ave & Bedford Ave,40.69089400000004,-73.95519500000002
4565.07,Schermerhorn St & Court St,40.69103637489929,-73.99201065301895
4568.01,Van Buren St & Broadway,40.691999999999965,-73.92616999999996
4576.11,Lafayette Ave & Stuyvesant Ave,40.6919925157634,-73.9325501024723
4582.08,Knickerbocker Ave & Moffat St,40.69043400000002,-73.90373700000002
4587.02,Willoughby St & Ashland Pl,40.69178000000001,-73.97876999999994
4590.01,Soissons Landing,40.69231660719192,-74.01486575603485
4591.04,Central Ave & Weirfield St,40.690549999999995,-73.91181
4593.05,Marcy Ave & Hart St,40.69302199999998,-73.94868000000002
4596.05,Duffield St & Willoughby St,40.69221588999996,-73.98428439999998
4596.09,Lawrence St & Willoughby St,40.69236178,-73.98631746000001
4600.09,Bushwick Ave & Linden St,40.69146000000002,-73.92146000000002
4605.04,Clinton St & Joralemon St,40.69239502000001,-73.99337909000002
4608.01,Broadway & Kosciuszko St,40.69329,-73.92851999999996
4611.03,Willoughby Ave & Hall St,40.69196035,-73.96536851
4614.04,Atlantic Ave & Furman St,40.69165183,-73.99997859999999
4615.01,Wyckoff Ave & Cooper Ave,40.693380000000005,-73.90060999999996
4617.01,Lewis Ave & Kosciuszko St,40.69237074000003,-73.93705428000005
4620.02,Adelphi St & Myrtle Ave,40.693082570000044,-73.97178913
4623.02,Knickerbocker Ave & Halsey St,40.69300000000001,-73.90823999999994
4625.01,Pulaski St & Throop Ave,40.69311499999995,-73.94314900000002
4628.05,Willoughby St & Fleet St,40.69196565999998,-73.98130180000004
4628.07,Myrtle Ave & Fleet Pl,40.693534000000014,-73.98190899999999
4631.02,Soissons Landing,40.692566,-74.015936
4632.1,Central Ave & Woodbine St,40.69296000000001,-73.91605
4632.10,Central Ave & Woodbine St,40.69296000000001,-73.9160499999999
4634.02,Willoughby Ave & Walworth St,40.693317159999985,-73.95381995000001
4637.06,Fulton St & Adams St,40.69241829257846,-73.98949474096298
4640.01,Bushwick Ave & Harman St,40.69355999999999,-73.92524000000003
4645.04,Henry St & Remsen St,40.69400964865994,-73.99465128779411
4645.09,Hicks St & Montague St,40.69512845,-73.99595065
4648.03,Malcolm X Blvd & DeKalb Ave,40.69379999999998,-73.93114000000007
4651.02,Clinton Ave & Myrtle Ave,40.69326099999999,-73.968896
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90310999999998
4656.03,Pulaski St & Marcus Garvey Blvd,40.69339819999998,-73.93987699999997
4659.02,Myrtle Ave & St Edwards St,40.693270180000006,-73.97703874000001
4663.02,Knickerbocker Ave & Hancock St,40.693850000000026,-73.90974
4663.06,Putnam Ave & Knickerbocker Ave,40.69545000000004,-73.91164000000003
4665.02,Willoughby Ave & Tompkins Ave,40.69425403000001,-73.94626914999998
4668.08,Johnson St & Gold St,40.69474881,-73.98362464
4672.01,Menahan St & Central Ave,40.69543000000001,-73.91960000000005
4677.01,Cadman Plaza E & Tillary St,40.69597683,-73.99014891999998
4677.06,Montague St & Clinton St,40.69427149999999,-73.9923272
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
4683.02,Emerson Pl & Myrtle Ave,40.69363136999999,-73.96223557999997
4687.03,Cypress Ave & St Felix Ave,40.69559,-73.89927000000002
4689.03,Suydam St & Broadway,40.69543999999999,-73.93222999999999
4689.08,Stuyvesant Ave & Hart St,40.69465000000003,-73.93429999999995
4692.01,Clermont Ave & Park Ave,40.69573397999997,-73.97129668
4695.04,Irving Ave & Halsey St,40.69466999999997,-73.90663
4697.01,Throop Ave & Myrtle Ave,40.69622936999999,-73.94371093999996
4700.06,Park Ave & St Edwards St,40.696089409999985,-73.97803414999996
4707.03,Myrtle Ave & Marcy Ave,40.695398170000026,-73.94954908
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108000007
4710.06,Jay St & Tech Pl,40.695065,-73.98716699999994
4713.01,Central Ave & Himrod St,40.69675999999999,-73.92302
4715.01,Franklin Ave & Myrtle Ave,40.69454608724602,-73.95801365375519
4718.08,Pierrepont St & Monroe Pl,40.695356933202255,-73.99344027042389
4718.11,Montague St & Hicks St,40.695224075120315,-73.99598850939148
4719.04,St Felix Ave & 61 St,40.697150000000086,-73.8936
4721.01,Cedar St & Evergreen Ave,40.696709999999996,-73.92807
4724.03,Washington Ave & Park Ave,40.69610226000001,-73.96751037000006
4727.06,Summerfield St & Cypress Ave,40.69661999999997,-73.90056000000001
4729.01,Myrtle Ave & Lewis Ave,40.696819629999986,-73.93756925999999
4732.04,Carlton Ave & Park Ave,40.695807049999985,-73.97355568999997
4732.08,Carlton Ave & Flushing Ave,40.697786999999984,-73.97373599999997
4735.03,Putnam Ave & Wyckoff Ave,40.69810999999998,-73.90903999999999
4735.16,Hancock St & Wyckoff Ave,40.69720000000004,-73.90674000000006
4743.04,Linden St & Knickerbocker Ave,40.69714000000001,-73.91566000000009
4748.07,Clinton St & Tillary St,40.69623297129316,-73.99142056703568
4751.01,Cedar St & Myrtle Ave,40.69784199999999,-73.92624100000003
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.99717799999998
4757.06,Seneca Ave & Decatur St,40.69723000000003,-73.89810999999995
4759.02,Willoughby Ave & Myrtle Ave,40.697569999999985,-73.93098000000003
4762.04,Clinton Ave & Flushing Ave,40.69794000000001,-73.96986847999996
4762.05,Flushing Ave & Vanderbilt Ave,40.69795031569543,-73.97077560424805
4765.07,Cypress Ave & George St,40.69811999999998,-73.90270999999991
4768.02,Park Ave & Marcus Garvey Blvd,40.69861700000001,-73.94134199999995
4771.07,N Portland Ave & Flushing Ave,40.697925999999995,-73.97663000000003
4775.01,Irving Ave & Palmetto St,40.697999999999986,-73.91270000000004
4778.03,Park Ave & Marcy Ave,40.69757599999999,-73.94888100000001
4781.03,Concord St & Bridge St,40.697665639999975,-73.98476437000004
4781.05,Nassau St & Duffield St,40.69847700000001,-73.98384
4784.02,Greene Ave & Myrtle Ave,40.69856800000003,-73.91887700000001
4789.03,Clark St & Henry St,40.697601270000035,-73.99344558999996
4792.03,Central Ave & Starr St,40.700003000000024,-73.92834000000002
4798.02,Forest Ave & Summerfield St,40.699219999999976,-73.89794999999997
4798.1,Stephen St & Seneca Ave,40.6988,-73.90069999999999
4798.10,Stephen St & Seneca Ave,40.69880000000001,-73.90070000000007
4801.04,Melrose St & Broadway,40.697480999999996,-73.93587699999998
4801.10,Arion Pl & Broadway,40.697891,-73.936642
4804.02,Dock 72 Way & Market St,40.69985,-73.97141000000008
4807.02,Madison St & Cypress Ave,40.700680000000006,-73.90742000000002
4812.02,Nassau St & Navy St,40.69839895,-73.98068913999997
4812.04,Sands St Gate,40.699568999999975,-73.97982700000001
4816.02,Myrtle Ave & Linden St,40.69943,-73.91337
4816.05,Myrtle Ave & Grove St,40.69905000000001,-73.9151599999999
4818.02,Nostrand Ave & Flushing Ave,40.699280000000016,-73.95325899999999
4818.03,Union Ave & Wallabout St,40.7002951100001,-73.95032282999996
4821.03,Sands St & Jay St,40.700119000000015,-73.98620000000001
4821.06,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971772999998
4821.1,Adams St & Prospect St,40.700763083261506,-73.98869812488556
4821.10,Adams St & Prospect St,40.70076308326152,-73.98869812488556
4824.03,Stockholm St & Wilson Ave,40.69930399999999,-73.92304400000002
4826.04,Wallabout St & Kent Ave,40.699104900000016,-73.96063340599999
4829.01,Columbia Heights & Cranberry St,40.70037867,-73.99548058999996
4830.02,61 St & 60 Ln,40.70055,-73.89430000000016
4832.07,Central Ave & Melrose St,40.70111999999998,-73.93039
4837.03,Centre St & Seneca Ave,40.69969,-73.90219999999995
4840.06,Beaver St & Fayette St,40.700990000000004,-73.93920999999997
4843.01,5 St & Market St,40.69999748438848,-73.97440128028393
4846.01,South St & Whitehall St,40.70122128,-74.01234218000003
4847.03,Wyckoff Ave & Gates Ave,40.699871408829864,-73.91171872615814
4850.04,Tompkins Ave & Hopkins St,40.69957607999999,-73.94708417000001
4853.06,Bridge St & York St,40.70133448066991,-73.98471236228943
4856.05,Irving Ave & Harman St,40.70108000000001,-73.91790000000016
4861.05,Henry St & Middagh St,40.7003,-73.99158100000005
4862.04,Myrtle Ave & 65 St,40.70116999999996,-73.89040000000001
4862.07,Cooper Ave & 65 Pl,40.69953,-73.88873000000004
4864.09,Wilson Ave & Troutman St,40.701660000000004,-73.92753999999996
4871.02,71 Ave & Myrtle Ave,40.700670000000024,-73.89907
4873.08,Evergreen Ave & Noll St,40.70106000000001,-73.93318000000001
4880.11,Madison St & Seneca Ave,40.701829999999994,-73.90625
4883.03,Broadway & Whipple St,40.701665699999985,-73.94373029999997
4889.06,Bus Slip & State St,40.70190699999999,-74.01394199999999
4890.11,Menahan St & Wyckoff Ave,40.70112999999998,-73.91421999999997
4892.02,Lorimer St & Harrison Ave,40.70272599999999,-73.94983999999998
4895.03,Front St & Jay St,40.70246099999999,-73.98684199999995
4895.09,Jay St & York St,40.701403172577244,-73.98672670125961
4895.15,Pearl St & York St,40.70140463410644,-73.98768022656441
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095000000002
4903.08,Old Fulton St,40.702771589999976,-73.99383604999994
4903.09,Dock St & Front St,40.702708999999984,-73.99253000000002
4904.03,Cypress Hills St & Otto Rd,40.70203999999998,-73.89287999999992
4906.07,George St & Wilson Ave,40.70299700000002,-73.92997000000001
4912.1,Catalpa Ave & Woodward Ave,40.70229,-73.90145
4912.10,Catalpa Ave & Woodward Ave,40.702290000000005,-73.90145
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93640999999998
4920.13,South St & Broad St,40.70188858913366,-74.01089876890182
4921.04,Cypress Ave & Palmetto St,40.70157340873793,-73.90876293182373
4927.04,Front St & Gold St,40.70223999999999,-73.98257800000002
4931.05,Wyckoff Ave & Stanhope St,40.70354499999996,-73.91777500000008
4933.03,Marcy Ave & Lynch St,40.702752999999994,-73.95316800000003
4933.04,Marcy Ave & Rutledge St,40.70368100000003,-73.95427000000001
4936.01,Front St & Washington St,40.702550880000025,-73.98940236000006
4936.21,Main St & Plymouth St,40.70378167354831,-73.99073392152786
4937.03,65 Pl & Central Ave,40.70264000000001,-73.88981
4939.07,Suydam St & Knickerbocker Ave,40.70201300000001,-73.92376899999998
4945.06,Fresh Pond Rd & 69 Ave,40.703109999999995,-73.89546999999997
4947.04,Central Ave & Flushing Ave,40.70283099999999,-73.93330000000002
4953.04,South St & Gouverneur Ln,40.70355377000003,-74.00670227000002
4953.08,Front St & Pine St,40.70531000000001,-74.00612999999996
4954.07,Madison St & Woodward Ave,40.70408000000004,-73.90408000000002
4956.02,Humboldt St & Varet St,40.7031724,-73.94063599999998
4956.09,Seigel St & Humboldt St,40.70461300000001,-73.94086500000003
4962.01,Broadway & Battery Pl,40.70463333999999,-74.01361706
4962.08,Broad St & Bridge St,40.70365182000001,-74.01167797
4962.09,Pearl St & Whitehall St,40.70314400000001,-74.013178
4963.13,Menahan St & Seneca Ave,40.704609999999995,-73.91054000000003
4965.01,Lorimer St & Broadway,40.704117909999994,-73.94818595
4968.03,Bridge St & Front St,40.70296910053637,-73.98469192450084
4971.01,Hart St & Wyckoff Ave,40.704876000000006,-73.91991100000001
4977.03,65 St & Otto Rd,40.70388999999999,-73.89115999999991
4979.07,Knickerbocker Ave & George St,40.70442499999999,-73.92836000000001
4982.02,Taylor St & Bedford Ave,40.705774000000005,-73.963252
4985.09,60 Pl & 67 Ave,40.70497000000001,-73.89964999999997
4987.06,White St & Moore St,40.70450800000001,-73.93510000000006
4990.02,Railroad Ave & Kay Ave,40.7051480769839,-73.97078096866608
4993.02,Pearl St & Hanover Square,40.70471770000002,-74.00926027000001
4993.13,Old Slip & South St,40.703366866958675,-74.007867872715
4993.15,Water St & Gouverneur Ln,40.704696678949674,-74.00803416967392
4994.1,Onderdonk Ave & Gates Ave,40.70412999999999,-73.90737
4994.10,Onderdonk Ave & Gates Ave,40.70412999999998,-73.90737000000001
4996.08,McKibbin St & Manhattan Ave,40.70510918000001,-73.94407279000004
5001.08,Little West St & 1 Pl,40.705692540000015,-74.01677685000001
5002.09,Harman St & Seneca Ave,40.70577000000003,-73.91292000000004
5004.02,Boerum St & Broadway,40.705380769999984,-73.94976519
5010.02,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92152999999999
5018.06,Knickerbocker Ave & Thames St,40.70538999999999,-73.92975999999999
5021.05,Kent Ave & Division Ave,40.70656367467094,-73.9683187007904
5024.1,Water St & Fletcher St,40.706410755236135,-74.00559738278389
5024.10,Water St & Fletcher St,40.706410755236156,-74.00559738278389
5025.02,Madison St & Forest Ave,40.705550000000024,-73.90244999999996
5027.02,Bushwick Ave & McKibbin St,40.70551699999999,-73.93936000000001
5033.01,Broadway & Morris St,40.70594513270882,-74.01321887969969
5034.03,Menahan St & Onderdonk Ave,40.70552999999999,-73.90960000000001
5036.06,Leonard St & Boerum St,40.70583339,-73.94644577999998
5043.06,Suydam St & St Nicholas Ave,40.70636000000001,-73.91945000000001
5045.05,Division Ave & Hooper St,40.70684203101328,-73.95443539653564
5051.01,Wyckoff Ave & Jefferson St,40.707164999999996,-73.92371100000001
5051.02,Irving Ave & Jefferson St,40.70537999999999,-73.92535000000001
5053.01,Lee Ave & Taylor St,40.706732000000024,-73.96124100000002
5057.07,67 Ave & Fresh Pond Rd,40.70575000000002,-73.89676000000003
5057.09,64 St & Woodbine St,40.70809000000007,-73.89548999999997
5059.02,McKibbin St & Bogart St,40.70623700000001,-73.933871
5065.1,Maiden Ln & Pearl St,40.70706456,-74.00731853
5065.10,Maiden Ln & Pearl St,40.70706456,-74.00731853000015
5065.12,William St & Pine St,40.707179359999984,-74.00887308000001
5065.14,Cliff St & Fulton St,40.70837999999999,-74.00495000000002
5066.03,Fairview Ave & Linden St,40.70694000000001,-73.90632000000002
5068.02,Montrose Ave & Bushwick Ave,40.70767788000001,-73.94016170999998
5073.07,Greenwich St & Rector St,40.70806582380646,-74.0135595202446
5074.08,Woodward Ave & Harman St,40.70792999999999,-73.91091999999999
5076.04,Scholes St & Lorimer St,40.70832299999999,-73.94873199999995
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157000000003
5084.03,Division Ave & Marcy Ave,40.707087010000016,-73.95796783000004
5090.06,Harrison Pl & Porter Ave,40.70686,-73.92851000000006
5093.01,Bedford Ave & S 9 St,40.70853073999999,-73.96408963000002
5096.12,Peck Slip & South St,40.707518883092305,-74.00108054280281
5097.02,60 Pl & Linden St,40.70885999999999,-73.90181999999997
5099.02,Waterbury St & Stagg St,40.71018999999998,-73.93733999999998
5099.03,White St & Johnson Ave,40.707174,-73.93581000000003
5105.01,Liberty St & Broadway,40.70905623000004,-74.01043381999999
5105.09,Liberty St & Nassau St,40.70858893999998,-74.00935482000003
5106.04,Greene Ave & Grandview Ave,40.709696999999956,-73.90785600000001
5108.01,Scholes St & Manhattan Ave,40.70870367999998,-73.9448625
5114.06,West Thames St,40.708346979999995,-74.01713444999997
5114.08,South End Ave & Albany St,40.70995700000002,-74.01653799999995
5115.01,Onderdonk Ave & Dekalb Ave,40.70863000000001,-73.91496999999997
5115.05,Willoughby Ave & Onderdonk Ave,40.709799999999994,-73.91727
5117.05,Stagg St & Union Ave,40.70877084,-73.95095258999993
5123.07,Stewart Ave & Johnson Ave,40.70868999999994,-73.92587000000003
5125.03,S 5 Pl & S 5 St,40.71045099999997,-73.960876
5125.07,Broadway & Roebling St,40.709248262761605,-73.96063148975372
5128.04,Catherine St & Monroe St,40.71117444000001,-73.99682618999995
5129.01,Palmetto St & Traffic Ave,40.70929000000001,-73.89441000000001
5134.09,Broadway & Kent Ave,40.710888,-73.96832899999998
5137.1,Spruce St & Nassau St,40.71146363999999,-74.00552427000001
5137.10,Spruce St & Nassau St,40.71146364000002,-74.00552426999998
5137.11,Fulton St & William St,40.70960089363536,-74.00655090808868
5137.12,Gold St & Frankfort St,40.71069995000001,-74.00354147
5138.03,60 Pl & Bleecker St,40.71107,-73.90300000000009
5140.06,Bushwick Ave & Stagg St,40.70989700000001,-73.94007999999992
5145.02,Albany St & Greenwich St,40.70926699999999,-74.01324699999999
5146.03,Stanhope St & Fairview Ave,40.70998,-73.91116000000001
5148.03,Leonard St & Maujer St,40.71036854235229,-73.94705951213837
5156.05,S 4 St & Rodney St,40.70933999999998,-73.95607999999997
5159.04,Pike St & Monroe St,40.71173107000003,-73.99193043000001
5159.07,South St & Pike St,40.70991806921533,-73.99161100387573
5160.01,Metropolitan Ave & 65 Ln,40.71225000000001,-73.89111000000003
5164.05,Broadway & Berry St,40.71036129922581,-73.96530389785767
5167.06,St James Pl & Pearl St,40.71117416000001,-74.00016544999997
5168.04,Grove St & Fresh Pond Rd,40.71032000000001,-73.89954999999998
5170.01,Stagg St & Morgan Ave,40.710680999999994,-73.93371999999998
5175.08,Fulton St & Broadway,40.71106600000002,-74.00944699999997
5176.04,Bleecker St & Forest Ave,40.71070000000001,-73.90525000000001
5178.06,Graham Ave & Grand St,40.711863,-73.94402400000006
5181.04,Cherry St,40.71219906,-73.97948148
5184.08,West St & Liberty St,40.71144399999999,-74.01484699999999
